player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,actual_value,uni_lstm_pred,multi_lstm_pred,encoder_lstm_pred,final_prediction
Tomas Franco Tavares,2019/20,1,Deportivo Alavés,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,34,34.0,1,0,0,0,3,2,66.7,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6471,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.6708,0.239,0.1067,0.1918,0.2722,0.4611,2,1,0,Positive,7500000.0,68149510.0,75252084.0498048,67563488.09392959,6885110.5
Facundo Sebastián Roncaglia,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,2,37,33,89.2,3,2,0,0.0,0,1,1,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.9208,0.0,0.1823,-0.3032,0.1667,0.4833,0,2,1,Negative,,,,,6358774.0
Unai García Lugea,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,26,21,80.8,2,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.9008,0.1507,0.0903,0.2364,0.2333,0.6926,2,1,0,Positive,7500000.0,11233211.0,11354116.993698929,10194167.7092468,6886125.0
Iñigo Pérez Soto,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,63,63.0,1,0,0,0,33,21,63.6,1,2,2,1.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.2857,2.8571,0.8571,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.0265,0.1177,0.1067,-0.0307,0.1056,0.2944,1,1,1,Neutral,,,,,6354537.0
Yuri Berchiche Izeta,2019/20,1,Athletic Club,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,120,60.0,1,0,0,3,73,61,83.6,2,1,0,0.0,5,2,1,0.0,0.0,2.25,0.0,0.0,0.0,2.25,3.75,2.25,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.1158,0.0,0.1583,-0.2669,0.05,0.1,0,2,1,Negative,7500000.0,10517479.0,9516081.990804138,6262884.032336481,6871711.0
Unai Vencedor Paris,2019/20,1,Athletic Club,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,155,77.5,1,0,0,1,77,68,88.3,3,6,1,0.1667,1,2,6,0.0,0.0,0.5806,0.0,0.0,0.0,4.6452,0.5806,0.4645,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.8476,0.0417,0.16,-0.2313,-0.0611,0.1278,0,2,1,Negative,7500000.0,10517479.0,10603621.39051316,9476403.791096436,6886903.5
Unai Núñez Gestoso,2019/20,1,Athletic Club,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,71,60,84.5,2,3,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.0108,0.0893,0.0,0.2193,0.2667,0.5667,1,0,2,Positive,7500000.0,10517479.0,9283842.022872947,5698505.730411463,6892695.5
Mikel Vesga Arruti,2019/20,1,Athletic Club,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,89,44.5,1,0,0,0,53,45,84.9,2,0,0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.1308,0.1373,0.208,-0.2194,-0.2967,0.3517,1,2,0,Negative,,,,,6365301.0
José Manuel Sánchez Guillén,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,43,34,79.1,2,2,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3908,0.0,0.0707,-0.1338,0.225,0.4333,0,1,2,Negative,,,,,6359383.0
Miguel Ángel Garrido Cifuentes,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,59,59.0,1,0,0,0,16,11,68.8,1,0,0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,1.5254,0.4576,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.9873,0.0,0.1633,-0.2673,0.3417,0.3,0,2,1,Negative,,,,,6360108.5
Fidel Chaves de la Torre,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,31,31.0,1,0,0,0,16,12,75.0,2,0,0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8065,1.7419,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.7737,0.3647,0.0853,0.3932,0.0306,0.3627,2,0,1,Positive,,,,,6471161.0
José Antonio Morente Oliva,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,31,31.0,1,0,0,0,10,8,80.0,2,1,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.8065,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.6608,0.084,0.1983,-0.1919,0.1833,0.4917,1,2,0,Negative,,,,,6358755.5
Guido Marcelo Carrillo,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,19,19.0,1,0,0,2,3,2,66.7,1,1,0,0.0,2,1,0,0.0,0.0,9.4737,0.0,0.0,0.0,9.4737,9.4737,7.5789,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,78.0392,0.0613,0.1063,-0.0364,0.15,0.3278,1,1,1,Neutral,,,,,6384241.0
Juan Francisco Martínez Modesto,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,19,19.0,1,0,0,0,10,9,90.0,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.6608,0.2577,0.0647,0.3155,0.35,0.5167,2,1,0,Positive,,,,,6359987.0
Luis Miguel Sánchez Benítez,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,10,10.0,1,0,0,0,6,6,100.0,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.6608,0.0,0.2463,-0.3641,0.425,0.6315,0,3,0,Negative,,,,,6360600.5
Etienne Capoue,2019/20,1,Villarreal,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,76,76.0,1,0,0,1,41,37,90.2,3,0,0,0.0,1,1,1,0.0,0.0,1.1842,0.0,0.0,0.0,1.1842,1.1842,0.9474,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.1419,0.0887,0.234,-0.1585,0.256,0.7041,1,2,0,Negative,,,,,6360335.0
Alberto Moreno Pérez,2019/20,1,Villarreal,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,59,59.0,1,0,0,0,25,20,80.0,2,2,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,1.5254,0.4576,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.3473,0.172,0.14,0.1304,0.3361,0.7481,1,1,1,Positive,,,,,6361010.0
Juan Marcos Foyth,2019/20,1,Villarreal,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,60,50,83.3,2,2,0,0.0,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.2,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.4508,0.0603,0.1727,-0.188,0.0583,0.4148,0,3,0,Negative,,,,,6359130.5
Yeremi Jesús Pino Santos,2019/20,1,Villarreal,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,2,2.0,1,0,0,0,4,4,100.0,3,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,13.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,96.9108,0.2943,0.1067,0.2338,0.0083,0.2738,2,1,0,Positive,7500000.0,10517479.0,10599720.023402857,9041354.804782594,6879509.0
Rubén Duarte Sánchez,2019/20,1,Deportivo Alavés,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,0,64,45,70.3,2,6,1,0.1667,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.15,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.9758,0.0417,0.1863,-0.2395,-0.0611,0.1278,0,2,1,Negative,7500000.0,10517479.0,10364538.968707653,8589439.753869524,6888544.5
Joaquín Sánchez Rodríguez,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,61,61.0,1,0,0,0,31,27,87.1,3,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.4754,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.7908,0.076,0.0833,-0.0427,0.0,0.35,1,1,1,Neutral,,,,,6354526.5
Edgar Badía Guardiola,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,38,30,78.9,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3308,0.0893,0.1283,-0.0419,0.0367,0.6517,1,1,1,Neutral,,,,,6359384.5
Antonio Barragán Fernández,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,46,40,87.0,3,3,1,0.3333,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.7608,0.0,0.2463,-0.3641,0.425,0.6315,0,3,0,Negative,,,,,6360495.5
Borja Sainz Eguskiza,2019/20,1,Deportivo Alavés,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,10,10.0,1,0,0,0,3,2,66.7,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.6708,0.108,0.146,-0.1106,0.05,0.1,1,2,0,Negative,,,,,6358761.0
Nabil Fekir,2019/20,1,Real Betis,Midfielder,3,25,9000000.0,16.0127,1,estimated,625,1.0,Prime,0,0,0,1,1,81,81.0,1,0,1,1,29,24,82.8,2,2,0,0.0,0,0,7,0.0,1.1111,1.1111,1.1111,0.0,1.0,2.2222,0.0,2.7778,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.0321,0.1967,0.1307,0.1188,0.0476,0.3226,2,1,0,Positive,,,,,7556299.0
Paul Edgar Akouokou,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,74,74.0,1,0,0,0,26,22,84.6,2,3,1,0.3333,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0811,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.0408,0.0887,0.1467,-0.0171,-0.019,0.206,1,1,1,Neutral,,,,,6359127.0
Aïssa Mandi,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,0,88,82,93.2,3,0,0,0.0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.6208,0.0893,0.0,0.2193,0.2667,0.5667,1,0,2,Positive,,,,,6365327.5
Aitor Ruibal García,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,93,46.5,1,0,0,0,19,13,68.4,1,1,1,1.0,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.871,5.8065,1.7419,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.7937,0.2273,0.0853,0.2527,0.0306,0.3294,1,0,2,Positive,,,,,6348791.5
José Andrés Guardado Hernández,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,45,39,86.7,3,4,2,0.5,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.5708,0.0827,0.2057,-0.2224,0.0028,0.4148,0,2,1,Negative,,,,,6358000.5
Marc Bartra Aregall,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,1,56,51,91.1,3,1,0,0.0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.7408,0.084,0.1817,-0.2177,-0.2133,0.4433,1,2,0,Negative,,,,,6365660.0
William Silva de Carvalho,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,1,48,45,93.8,3,1,0,0.0,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.5508,0.108,0.194,-0.2813,-0.2967,0.3183,1,2,0,Negative,7500000.0,10517479.0,9826181.343162218,6896589.646067891,6905893.5
Darko Brašanac,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,27,27.0,1,0,0,0,12,9,75.0,2,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.1608,0.0,0.165,-0.309,-0.2333,0.0667,0,2,1,Negative,,,,,6365301.0
Rubén Sobrino Pozuelo,2019/20,1,Cádiz,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,2,16,12,75.0,2,5,1,0.2,2,1,1,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,1.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.5608,0.0893,0.0,0.2193,0.2667,0.5667,1,0,2,Positive,7500000.0,10517479.0,10321350.086289087,8335553.314330061,6879844.5
Salvador Sánchez Ponce,2019/20,1,Cádiz,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,61,61.0,1,0,0,0,15,6,40.0,1,0,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9508,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,58.6608,0.288,0.0357,0.4573,0.1917,0.4944,3,0,0,Positive,7500000.0,10517479.0,9960879.830823654,7780543.222665467,7019998.5
Jon Ander Garrido Moracia,2019/20,1,Cádiz,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,57,57.0,1,0,0,0,6,4,66.7,1,6,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.4737,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.6708,0.0417,0.16,-0.2313,-0.0611,0.1278,0,2,1,Negative,,,,,6359127.0
Anthony Rubén Lozano Colón,2019/20,1,Cádiz,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,32,32.0,1,0,0,0,5,2,40.0,1,4,0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,58.6608,0.226,0.1307,0.146,0.0476,0.356,2,1,0,Positive,,,,,6358107.0
José María Martín-Bejarano Serrano,2019/20,1,Cádiz,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,33,33.0,1,0,0,0,7,7,100.0,3,1,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,8.1818,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.6608,0.084,0.132,-0.1026,0.3611,0.6806,1,1,1,Negative,,,,,6360399.5
Pere Milla Peña,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,71,71.0,1,0,0,1,21,18,85.7,3,3,0,0.0,0,2,1,0.0,0.0,1.2676,0.0,0.0,0.0,6.338,0.0,0.6338,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.3215,0.0827,0.151,-0.142,-0.0389,0.1833,0,1,2,Negative,,,,,6359127.0
José Raúl Gutiérrez Parejo,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,1,43,39,90.7,3,1,0,0.0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.6208,0.1507,0.0903,0.2364,0.2333,0.6926,2,1,0,Positive,,,,,6359892.0
Gonzalo Cacicedo Verdú,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,51,51,100.0,3,2,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.6608,0.0,0.0547,-0.0804,0.2528,0.687,0,1,2,Negative,,,,,6365347.5
Karol Romano,2019/20,1,Nice,Forward,4,25,83619721.0,18.2418,4,original,625,1.0,Prime,0,1,0,0,36,2844,79.0,3,12,14,63,1178,942,80.0,2,34,25,0.7353,105,5,20,0.3797,0.443,1.9937,0.8228,0.1905,1.1667,1.2342,3.3228,4.019,2,63,2,Calf muscle strain,126,0.9474,2.0,1,3,4575,2,0,1525.0,4575.0,289.9989,0.1085,0.0,0.196,0.2104,0.4512,1,0,3,Positive,,,,,74919240.0
Miguel Savic,2019/20,1,Porto,Forward,4,25,61735376.0,17.9384,4,original,625,1.0,Prime,0,1,0,0,25,1725,69.0,2,20,2,120,717,556,77.6,2,80,42,0.525,25,56,6,1.0435,0.1043,6.2609,1.1478,0.1667,0.1,7.0957,1.3043,6.8609,3,135,14,Fracture,405,0.641,3.0,1,5,8427,5,0,1685.4,8427.0,474.0032,0.2211,0.0357,0.3127,0.369,0.5514,4,1,2,Positive,,,,,54808060.0
Lucas Bernard,2019/20,1,Braga,Forward,4,25,14997963.0,16.5234,2,original,625,1.0,Prime,0,1,0,0,30,1350,45.0,2,23,4,148,832,520,62.6,1,105,82,0.781,86,79,44,1.5333,0.2667,9.8667,1.8,0.1554,0.1739,12.2667,5.7333,11.7867,0,0,0,,0,1.0,0.0,0,5,11681,3,0,2336.2,11681.0,668.5569,0.1436,0.0892,0.2051,0.2436,0.3602,3,1,1,Positive,,,,,14635158.0
Kai Marino,2019/20,1,Inter Milan,Midfielder,3,25,128885591.0,18.6744,4,original,625,1.0,Prime,0,0,0,1,6,396,66.0,1,4,3,30,2198,1989,90.5,3,9,5,0.5556,60,80,43,0.9091,0.6818,6.8182,1.5909,0.1333,0.75,20.2273,13.6364,11.5909,0,0,0,,0,1.0,0.0,0,2,1618,2,0,809.0,1618.0,177.7852,0.216,0.0268,0.343,0.3521,0.5375,3,0,1,Positive,,,,,112376350.0
Luka Bianchi,2019/20,1,Olympique Lyon,Midfielder,3,25,26877248.0,17.1068,2,original,625,1.0,Prime,0,0,0,1,15,750,50.0,1,6,1,49,2017,1327,65.8,1,43,32,0.7442,11,41,50,0.72,0.12,5.88,0.84,0.1224,0.1667,10.08,1.32,5.736,3,45,3,Abdominal problems,135,0.8333,3.0,1,3,5728,2,0,1909.3333,5728.0,333.1242,0.2265,0.1318,0.1109,0.0632,0.4932,3,1,0,Positive,,,,,24070778.0
Michal Savic,2019/20,1,Sevilla,Forward,4,25,11703457.0,16.2754,2,original,625,1.0,Prime,0,1,0,0,19,1273,67.0,2,11,6,47,2375,1767,74.4,2,92,65,0.7065,43,22,5,0.7777,0.4242,3.3229,1.2019,0.234,0.5455,8.0597,3.0401,5.7549,1,3,0,Back injury,3,1.0,1.0,1,5,12710,3,0,2542.0,12710.0,704.0032,0.2052,0.0596,0.2511,0.2683,0.461,3,1,1,Positive,,,,,10036431.0
Nayef Ferrari,2019/20,1,Besiktas,Midfielder,3,25,67872815.0,18.0331,4,original,625,1.0,Prime,0,0,0,1,25,2100,84.0,2,7,7,51,1151,875,76.1,2,37,21,0.5676,170,1,57,0.3,0.3,2.1857,0.6,0.1373,1.0,1.6286,7.2857,4.7786,2,103,7,Abdominal problems,206,0.7812,2.0,1,2,5142,2,0,2571.0,5142.0,317.0704,0.103,0.1622,-0.1512,-0.125,0.1625,1,3,0,Negative,,,,,61114924.0
Kristian Costa,2019/20,1,Atalanta,Defender,2,25,44268741.0,17.6058,3,original,625,1.0,Prime,1,0,0,0,19,1672,88.0,2,5,1,35,2606,1837,70.5,2,59,39,0.661,116,38,12,0.2691,0.0538,1.884,0.323,0.1429,0.2,5.2213,6.244,3.7303,1,34,0,Abdominal problems,34,1.0,1.0,1,4,10605,3,0,2651.25,10605.0,597.207,0.1354,0.0708,0.1331,0.31,0.41,2,2,1,Positive,,,,,39698596.0
Diego Lopez,2019/20,1,AC Milan,Defender,2,25,39182050.0,17.4837,3,original,625,1.0,Prime,1,0,0,0,31,1581,51.0,2,7,12,54,2554,1798,70.4,2,94,48,0.5106,168,50,17,0.3985,0.6831,3.074,1.0816,0.1296,1.7143,8.1973,9.5636,6.9677,2,75,3,Cartilage damage,150,0.9118,2.0,1,2,2735,1,0,1367.5,2735.0,197.8479,0.0603,0.1303,-0.1506,0.0167,0.1833,0,2,1,Negative,,,,,35018720.0
Lorenzo Becker,2019/20,1,Real Madrid,Forward,4,25,72572116.0,18.1001,4,original,625,1.0,Prime,0,1,0,0,37,3256,88.0,3,24,1,175,1372,1196,87.2,3,34,21,0.6176,90,28,40,0.6634,0.0276,4.8372,0.691,0.1371,0.0417,1.7138,2.4877,5.2104,2,50,2,Achilles tendon injury,100,0.9487,2.0,1,4,8770,3,0,2192.5,8770.0,503.4193,0.3064,0.0214,0.5186,0.1483,0.4269,5,0,0,Positive,,,,,66116950.0
Maximilian Keita,2019/20,1,Bayern Munich,Forward,4,25,4502075.0,15.32,1,original,625,1.0,Prime,0,1,0,0,17,1496,88.0,2,12,2,97,2770,2288,82.6,2,44,31,0.7045,8,74,23,0.7219,0.1203,5.8356,0.8422,0.1237,0.1667,7.0989,0.4813,5.4686,0,0,0,,0,1.0,0.0,0,1,2425,0,0,2425.0,2425.0,199.873,0.0603,0.118,-0.1077,0.0167,0.1833,0,2,1,Negative,,,,,4179262.8
Mathias Lopez,2019/20,1,Liverpool,Defender,2,25,111378357.0,18.5284,4,original,625,1.0,Prime,1,0,0,0,6,378,63.0,1,2,3,11,741,648,87.5,3,117,92,0.7863,135,64,58,0.4762,0.7143,2.619,1.1905,0.1818,1.5,43.0952,32.1429,13.8095,1,11,2,Shoulder injury,11,0.75,1.0,1,3,8670,3,0,2890.0,8670.0,521.2712,0.16,0.1152,0.0204,0.0767,0.21,2,2,1,Neutral,,,,,99159070.0
Martin Meyer,2019/20,1,PSG,Midfielder,3,25,50931008.0,17.746,3,original,625,1.0,Prime,0,0,0,1,11,671,61.0,1,7,2,61,671,512,76.4,2,14,6,0.4286,57,50,54,0.9389,0.2683,8.1818,1.2072,0.1148,0.2857,8.5842,7.6453,9.7377,1,49,3,Shoulder injury,49,0.7857,1.0,1,3,8351,2,0,2783.6667,8351.0,494.4971,0.0,0.196,-0.3378,-0.2225,0.2388,0,3,1,Negative,,,,,44424810.0
Aleksandar Kaminski,2019/20,1,PSV Eindhoven,Forward,4,25,160376700.0,18.893,4,original,625,1.0,Prime,0,1,0,0,24,1200,50.0,2,12,0,68,706,535,75.9,2,91,63,0.6923,67,74,24,0.9,0.0,5.1,0.9,0.1765,0.0,12.375,5.025,6.7575,0,0,0,,0,1.0,0.0,0,4,6681,3,0,1670.25,6681.0,419.7423,0.1516,0.1512,0.0263,0.0717,0.1476,2,3,0,Neutral,,,,,130299710.0
Mateusz Cisse,2019/20,1,Celtic,Defender,2,25,21393246.0,16.8786,2,original,625,1.0,Prime,1,0,0,0,24,1224,51.0,2,7,7,30,2499,1786,71.5,2,83,40,0.4819,16,59,58,0.5147,0.5147,2.2059,1.0294,0.2333,1.0,10.4412,1.1765,4.0294,2,82,5,Hamstring injury,164,0.8276,2.0,1,3,5167,0,1,1722.3333,5167.0,313.7392,0.1303,0.154,0.0176,0.1532,0.2671,1,1,1,Neutral,,,,,20068836.0
Raphinha Schulz,2019/20,1,Moreirense,Forward,4,25,3652413.0,15.1109,1,original,625,1.0,Prime,0,1,0,0,20,1720,86.0,2,13,1,52,352,248,70.7,2,68,30,0.4412,60,68,8,0.6802,0.0523,2.7209,0.7326,0.25,0.0769,7.1163,3.1395,4.4477,3,52,4,Ankle sprain,156,0.8333,3.0,1,5,6459,4,0,1291.8,6459.0,365.22,0.175,0.1432,0.1789,0.6085,0.7604,3,2,1,Positive,3652413.0,16254081.0,20723716.55705815,24829198.0097902,3911074.0
