player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,performance_index,injury_impact,overall_sentiment,popularity_index,xgb_pred,lstm_pred,final_pred
Benjamin Silva,2023/24,5,Inter Milan,Midfielder,3,29,104413974,18.4639,4,original,841,0.8187,Experienced,0,0,0,1,24,2112,88.0,2,2,9,18,507,308,60.8,1,13,6,0.4615,165,56,51,0.0852,0.3835,0.767,0.4688,0.1111,4.5,2.9403,7.0312,3.5156,1,50,1,unknown injury,50,0.96,0.2,1,2,6615,1,0,3307.5,6615,403.9912,0.0613,0.089,0.007,-0.1417,0.1278,1,1,1,Neutral,1.3281,25.02,-0.06735,13232,82467128.0,112247547.49784696,100335380.49870816
Aleksandar Moreau,2023/24,5,Liverpool,Defender,2,29,105312811,18.4724,4,original,841,0.8187,Experienced,1,0,0,0,25,1500,60.0,2,8,3,50,523,482,92.3,3,113,61,0.5398,137,24,3,0.48,0.18,3.0,0.66,0.16,0.375,8.22,8.22,5.766,1,24,1,Back injury,24,0.9615,0.2,1,5,10316,3,0,2063.2,10316,601.8916,0.0,0.1072,-0.1494,0.3267,0.4533,0,2,3,Negative,2.142,12.01925,0.0886499999999999,20637,88795920.0,97411438.66993542,93965231.20196123
Alejandro Wagner,2023/24,5,Monaco,Midfielder,3,29,150080443,18.8267,4,original,841,0.8187,Experienced,0,0,0,1,2,178,89.0,1,1,0,3,2085,1509,72.4,2,22,11,0.5,149,31,14,0.5056,0.0,1.5169,0.5056,0.3333,0.0,26.7978,75.3371,24.8764,2,103,10,Knee ligament injury,206,0.1667,0.4,1,4,8872,2,1,2218.0,8872,547.1213,0.1548,0.1155,0.0958,0.2399,0.3253,2,1,1,Positive,8.460666666666667,103.41665,0.16785,17748,95568576.0,154072191.6225642,130670746.97353852
Stefan Nilsen,2023/24,5,Manchester City,Forward,4,29,42186777,17.5576,3,original,841,0.8187,Experienced,0,1,0,0,20,940,47.0,1,12,1,41,1625,1475,90.8,3,60,33,0.55,30,29,47,1.1489,0.0957,3.9255,1.2447,0.2927,0.0833,8.5213,2.8723,6.4628,0,0,0,,0,1.0,0.0,0,4,8961,4,0,2240.25,8961,535.0994,0.113,0.1283,0.0309,0.1405,0.3326,3,3,0,Neutral,2.5691333333333333,0.0,0.0857,17926,44800716.0,46121250.901736304,45593036.54104178
Antoine Schneider,2023/24,5,Real Sociedad,Defender,2,29,9819402,16.0999,1,original,841,0.8187,Experienced,1,0,0,0,5,320,64.0,1,0,1,0,2405,1717,71.4,2,63,41,0.6508,108,72,32,0.0,0.2812,0.0,0.2812,0.0,1.0,37.9688,30.375,9.675,1,54,0,Calf muscle strain,54,1.0,0.2,1,4,13369,3,0,3342.25,13369,749.5822,0.1716,0.167,0.0626,0.5286,0.6636,3,2,0,Positive,3.3187333333333338,27.0,0.2956,26742,35280528.0,9854047.342670027,20024639.405602016
Erling Torres,2023/24,5,Napoli,Forward,4,29,14698389,16.5032,2,original,841,0.8187,Experienced,0,1,0,0,18,828,46.0,1,11,7,77,1496,1095,73.2,2,54,28,0.5185,25,62,6,1.1957,0.7609,8.3696,1.9565,0.1429,0.6364,12.6087,2.7174,10.1087,2,63,10,Hip flexor strain,126,0.6429,0.4,1,4,9789,4,0,2447.25,9789,568.7938,0.1547,0.0838,0.1581,0.2127,0.4584,3,2,1,Positive,4.021766666666667,63.17855,0.1854,19582,18331036.0,14748934.071872506,16181774.943123505
Kevin Garcia,2023/24,5,Moreirense,Defender,2,29,16156130,16.5978,2,original,841,0.8187,Experienced,1,0,0,0,14,924,66.0,1,7,5,37,1426,1036,72.7,2,60,28,0.4667,162,9,53,0.6818,0.487,3.6039,1.1688,0.1892,0.7143,6.7208,15.7792,9.5552,3,151,13,Abdominal problems,453,0.5185,0.6,1,3,7306,2,0,2435.3333,7306,441.231,0.1262,0.1415,-0.0961,0.2312,0.2875,1,3,0,Negative,3.574666666666667,226.74075,0.06755,14615,32401952.0,16792107.327004682,23036045.39620281
Gabriel Jesus,2023/24,5,Ajax,Defender,2,29,67944985,18.0342,4,original,841,0.8187,Experienced,1,0,0,0,14,882,63.0,1,4,0,29,1846,1628,88.2,3,84,58,0.6905,23,74,6,0.4082,0.0,2.9592,0.4082,0.1379,0.0,16.1224,2.3469,3.4082,0,0,0,,0,1.0,0.0,0,2,5596,1,0,2798.0,5596,362.4407,0.0,0.2663,-0.4156,0.0417,0.5648,0,3,0,Negative,1.2721333333333331,0.0,-0.18695,11194,45185940.0,72166385.15535289,61374207.09321173
Arkadiusz Larsen,2023/24,5,Galatasaray,Defender,2,29,73240318,18.1093,4,original,841,0.8187,Experienced,1,0,0,0,22,1364,62.0,2,2,9,21,1949,1311,67.3,1,106,45,0.4245,77,64,51,0.132,0.5938,1.3856,0.7258,0.0952,4.5,11.217,5.0806,3.8006,3,60,4,Ankle sprain,180,0.8462,0.6,1,1,724,0,0,724.0,724,106.5402,0.1373,0.0993,-0.0351,0.0444,0.3222,1,1,1,Neutral,1.5088,90.0769,0.00465,1449,72738368.0,80285060.96632566,77266384.57979539
Mohamed Durand,2023/24,5,Marseille,Forward,4,29,26605402,17.0966,2,original,841,0.8187,Experienced,0,1,0,0,28,2436,87.0,2,17,5,74,1847,1270,68.8,1,70,40,0.5714,195,70,11,0.6281,0.1847,2.734,0.8128,0.2297,0.2941,5.1724,7.2044,5.782,1,41,2,Hip flexor strain,41,0.9333,0.2,1,5,16597,5,0,3319.4,16597,906.0229,0.0706,0.1569,-0.1294,0.3597,0.424,2,4,1,Negative,2.1982666666666666,20.53335,0.11515,33199,42712284.0,26421155.58924799,32937607.353548795
Diego Hoffmann,2023/24,5,Barcelona,Forward,4,29,36270710,17.4065,3,original,841,0.8187,Experienced,0,1,0,0,34,1904,56.0,2,18,15,82,2114,1467,69.4,1,86,52,0.6047,157,55,59,0.8508,0.709,3.8761,1.5599,0.2195,0.8333,6.6649,7.4212,8.135,0,0,0,,0,1.0,0.0,0,3,7766,2,1,2588.6667,7766,471.1355,0.0978,0.1752,-0.0608,0.1149,0.2003,1,2,1,Negative,3.2316000000000003,0.0,0.02705,15535,34106988.0,39205935.381335534,37166356.228801325
Clement Jovic,2023/24,5,Feyenoord,Defender,2,29,46805915,17.6615,3,original,841,0.8187,Experienced,1,0,0,0,4,312,78.0,1,1,1,8,1184,773,65.3,1,92,64,0.6957,111,52,20,0.2885,0.2885,2.3077,0.5769,0.125,1.0,41.5385,32.0192,12.2019,1,56,6,Shoulder injury,56,0.4,0.2,1,4,9995,2,0,2498.75,9995,582.9659,0.067,0.156,-0.1054,0.0275,0.4888,1,2,1,Negative,4.259633333333333,28.3,-0.03895,19994,30114338.0,51429558.37762084,42903470.0265725
Clement Piotrowski,2023/24,5,Valencia,Midfielder,3,29,5101631,15.4451,1,original,841,0.8187,Experienced,0,0,0,1,14,994,71.0,1,4,4,34,1250,1050,84.0,2,35,19,0.5429,29,19,12,0.3622,0.3622,3.0785,0.7243,0.1176,1.0,4.8893,2.6258,4.1378,2,95,5,Achilles tendon injury,190,0.7368,0.4,1,4,11613,2,1,2903.25,11613,652.6311,0.2045,0.105,0.1864,0.3232,0.3045,3,1,0,Positive,1.6207333333333336,95.1316,0.2548,23230,42421780.0,5333780.27327463,20168980.16396478
Eder Torres,2023/24,5,Barcelona,Midfielder,3,29,51830425,17.7635,3,original,841,0.8187,Experienced,0,0,0,1,16,1024,64.0,2,7,7,55,1928,1592,82.6,2,9,4,0.4444,69,17,1,0.6152,0.6152,4.834,1.2305,0.1273,1.0,2.2852,6.0645,7.3125,2,75,6,Hamstring injury,150,0.7273,0.4,1,4,9916,3,1,2479.0,9916,576.7121,0.2154,0.1244,0.1934,0.1836,0.3229,3,2,0,Positive,2.847633333333333,75.13635,0.1885,19836,51048648.0,55500464.43322258,53719738.65993355
Kamil Hoffmann,2023/24,5,Wolfsburg,Midfielder,3,29,46812393,17.6617,3,original,841,0.8187,Experienced,0,0,0,1,18,1566,87.0,2,8,2,64,2190,1914,87.4,3,12,8,0.6667,21,40,38,0.4598,0.1149,3.6782,0.5747,0.125,0.25,2.9885,1.2069,3.8103,0,0,0,,0,1.0,0.0,0,3,7058,1,1,2352.6667,7058,435.1588,0.1497,0.1067,-0.0275,0.2167,0.35,1,1,1,Neutral,1.461666666666667,0.0,0.0946,14119,56263480.0,43376982.13806328,48531581.28283797
Benjamin Kowalski,2023/24,5,Marseille,Defender,2,29,94676532,18.366,4,original,841,0.8187,Experienced,1,0,0,0,5,355,71.0,1,2,2,17,1825,1697,93.0,3,97,71,0.732,60,14,36,0.507,0.507,4.3099,1.0141,0.1176,1.0,28.1408,15.2113,9.2535,0,0,0,,0,1.0,0.0,0,5,17808,4,0,3561.6,17808,983.9122,0.1447,0.1117,0.0614,0.0986,0.2794,2,3,1,Positive,3.4225,0.0,0.08,35621,77637088.0,94608971.50112072,87820218.90067244
Kristian Lewandowski,2023/24,5,Sporting CP,Midfielder,3,29,57256779,17.8631,3,original,841,0.8187,Experienced,0,0,0,1,8,624,78.0,1,5,4,39,2233,2032,91.0,3,35,22,0.6286,197,40,21,0.7212,0.5769,5.625,1.2981,0.1282,0.8,10.8173,28.4135,14.6538,2,30,4,Groin injury,60,0.6667,0.4,1,2,5091,1,0,2545.5,5091,348.8902,0.1977,0.1637,-0.027,0.35,0.5167,1,2,0,Neutral,5.3173,30.16665,0.1614999999999999,10184,42223988.0,59047885.63545521,52318327.38127313
Jonas Costa,2023/24,5,Galatasaray,Forward,4,29,35322316,17.38,3,original,841,0.8187,Experienced,0,1,0,0,25,1500,60.0,2,13,3,53,917,618,67.5,1,40,23,0.575,65,75,3,0.78,0.18,3.18,0.96,0.2453,0.2308,6.9,3.9,5.46,2,66,5,Achilles tendon injury,132,0.8333,0.4,1,3,4768,3,0,1589.3333,4768,311.7667,0.0532,0.1768,-0.196,-0.0494,0.2746,1,3,1,Negative,2.14,66.08335,-0.1227,9539,58873660.0,37898379.81223134,46288491.8873388
Alessandro Cisse,2023/24,5,Benfica,Forward,4,29,75252309,18.1364,4,original,841,0.8187,Experienced,0,1,0,0,35,2380,68.0,2,22,3,118,1935,1482,76.6,2,36,28,0.7778,200,18,23,0.8319,0.1134,4.4622,0.9454,0.1864,0.1364,2.042,7.563,7.2227,0,0,0,,0,1.0,0.0,0,2,2291,1,0,1145.5,2291,199.6367,0.0,0.0707,-0.1338,0.225,0.4333,0,1,2,Negative,2.7226666666666666,0.0,0.0456,4584,75780496.0,82329002.45062919,79709599.4703775
Kai Kowalczyk,2023/24,5,Porto,Midfielder,3,29,41063055,17.5306,3,original,841,0.8187,Experienced,0,0,0,1,24,1536,64.0,2,0,10,0,2912,2562,88.0,3,11,7,0.6364,171,30,16,0.0,0.5859,0.0,0.5859,0.0,10.0,2.4023,10.0195,4.1777,2,37,6,Cartilage damage,74,0.8,0.4,1,5,13644,4,0,2728.8,13644,759.9278,0.113,0.1452,-0.0335,0.4169,0.3474,2,3,1,Neutral,1.5878666666666663,37.1,0.1916999999999999,27293,42330120.0,42442484.72009176,42397538.832055055
Riccardo Torres,2023/24,5,PSV Eindhoven,Forward,4,29,17252788,16.6635,2,original,841,0.8187,Experienced,0,1,0,0,25,1600,64.0,2,20,11,110,699,550,78.7,2,35,26,0.7429,99,1,58,1.125,0.6188,6.1875,1.7438,0.1818,0.55,2.025,5.5688,9.3769,1,49,1,Hamstring injury,49,0.9615,0.2,1,5,9168,3,0,1833.6,9168,542.21,0.1324,0.05,0.1312,0.2083,0.431,2,1,2,Positive,3.7069,24.51925,0.16975,18341,17482588.0,18866775.799357034,18313100.97961422
Alejandro Schmidt,2023/24,5,Inter Milan,Defender,2,29,26859813,17.1061,2,original,841,0.8187,Experienced,1,0,0,0,17,1088,64.0,2,1,3,8,856,788,92.1,3,85,44,0.5176,196,52,50,0.0827,0.2482,0.6618,0.3309,0.125,3.0,11.3327,16.2132,5.9393,0,0,0,,0,1.0,0.0,0,5,13909,2,2,2781.8,13909,781.2013,0.0368,0.1732,-0.2037,0.19,0.4867,1,3,1,Negative,2.0900666666666665,0.0,-0.0068499999999999,27823,26350124.0,24780443.40997123,25408316.045982737
Adrien Larsen,2023/24,5,Atletico Madrid,Forward,4,29,83074177,18.2352,4,original,841,0.8187,Experienced,0,1,0,0,18,900,50.0,1,13,7,84,1562,1329,85.1,3,117,89,0.7607,25,20,44,1.3,0.7,8.4,2.0,0.1548,0.5385,13.7,2.5,10.25,3,43,4,Abdominal problems,129,0.8182,0.6,1,5,8823,3,1,1764.6,8823,526.6164,0.0532,0.2042,-0.2319,0.1506,0.4546,1,3,1,Negative,4.083333333333333,64.5909,-0.0406499999999999,17651,77104256.0,89157605.68144132,84336265.4088648
Ivan Pedersen,2023/24,5,Wolfsburg,Forward,4,29,53429762,17.7939,3,original,841,0.8187,Experienced,0,1,0,0,33,1617,49.0,2,11,13,85,1538,1167,75.9,2,8,5,0.625,164,23,40,0.6122,0.7236,4.731,1.3358,0.1294,1.1818,1.7254,9.128,8.3878,0,0,0,,0,1.0,0.0,0,4,1563,4,0,390.75,1563,164.0894,0.1613,0.0777,0.2341,0.296,0.5417,3,2,1,Positive,3.2412000000000005,0.0,0.26505,3130,52988508.0,51097935.587342754,51854165.35240565
Clement Martins,2023/24,5,Lazio,Midfielder,3,29,95175670,18.3712,4,original,841,0.8187,Experienced,0,0,0,1,9,405,45.0,1,6,1,52,1485,1190,80.2,2,19,8,0.4211,132,16,54,1.3333,0.2222,11.5556,1.5556,0.1154,0.1667,7.7778,29.3333,19.0222,3,105,7,Ankle sprain,315,0.5625,0.6,1,3,7853,3,0,2617.6667,7853,488.7983,0.0456,0.1642,-0.2299,-0.078,0.291,1,3,1,Negative,6.859233333333333,157.71875,-0.15395,15709,93598912.0,90210870.88172422,91566086.52903453
Nicolo Fernandes,2023/24,5,Fenerbahce,Forward,4,29,53928550,17.8032,3,original,841,0.8187,Experienced,0,1,0,0,27,1755,65.0,2,14,7,114,1267,837,66.1,1,80,58,0.725,72,25,5,0.7179,0.359,5.8462,1.0769,0.1228,0.5,5.3846,3.6923,6.9026,2,33,3,Back injury,66,0.9,0.4,1,3,9814,3,0,3271.3333,9814,566.9902,0.0,0.1234,-0.1987,0.16,0.32,0,3,2,Negative,2.6598333333333333,33.05,-0.0193499999999999,19631,44894884.0,57654837.22144289,52550856.33286574
Arkadiusz Leroy,2023/24,5,Napoli,Forward,4,29,65640382,17.9997,4,original,841,0.8187,Experienced,0,1,0,0,24,1344,56.0,2,12,6,87,284,264,93.2,3,76,50,0.6579,160,29,58,0.8036,0.4018,5.8259,1.2054,0.1379,0.5,7.0312,10.7143,9.3415,0,0,0,,0,1.0,0.0,0,2,7130,1,0,3565.0,7130,449.4717,0.108,0.0993,-0.0622,0.0444,0.2889,1,1,1,Negative,3.5156333333333336,0.0,-0.0088999999999999,14262,74162464.0,62666332.45817754,67264785.47490653
Mateusz Oliveira,2023/24,5,Real Sociedad,Midfielder,3,29,30232258,17.2244,3,original,841,0.8187,Experienced,0,0,0,1,30,1710,57.0,2,8,5,30,2731,2048,75.0,2,38,17,0.4474,94,21,60,0.4211,0.2632,1.5789,0.6842,0.2667,0.625,3.1053,4.9474,4.0632,1,50,0,Hip flexor strain,50,1.0,0.2,1,5,11173,4,0,2234.6,11173,634.6936,0.0887,0.1243,0.015,0.4157,0.4421,2,2,2,Neutral,1.5825000000000002,25.0,0.21535,22351,43651832.0,29547573.73642872,35189278.24185723
Theo Keita,2023/24,5,Feyenoord,Midfielder,3,29,49612499,17.7198,3,original,841,0.8187,Experienced,0,0,0,1,8,360,45.0,1,5,4,37,2959,2287,77.3,2,33,22,0.6667,48,34,18,1.25,1.0,9.25,2.25,0.1351,0.8,16.75,12.0,13.975,0,0,0,,0,1.0,0.0,0,1,2890,1,0,2890.0,2890,239.092,0.2287,0.0927,0.2618,0.2028,0.371,2,1,0,Positive,5.408333333333334,0.0,0.2323,5781,52076796.0,46873509.950412124,48954823.97024727
Nayef Toure,2023/24,5,Benfica,Forward,4,29,32101600,17.2844,3,original,841,0.8187,Experienced,0,1,0,0,25,1325,53.0,2,13,3,94,1359,1160,85.4,3,29,16,0.5517,104,18,1,0.883,0.2038,6.3849,1.0868,0.1383,0.2308,3.1925,7.0642,8.3683,1,7,0,Hamstring injury,7,1.0,0.2,1,2,7590,1,0,3795.0,7590,465.2413,0.0887,0.2303,-0.1832,-0.0407,0.6891,1,2,0,Negative,3.1517,3.5,-0.11195,15182,32696582.0,30812286.09502578,31566004.65701547
Richarlison Rossi,2023/24,5,Olympique Lyon,Defender,2,29,29720041,17.2073,2,original,841,0.8187,Experienced,1,0,0,0,17,1020,60.0,2,9,7,41,2587,2170,83.9,2,63,27,0.4286,120,17,55,0.7941,0.6176,3.6176,1.4118,0.2195,0.7778,7.0588,10.5882,8.6029,3,103,7,Back injury,309,0.7083,0.6,1,5,17248,4,0,3449.6,17248,942.4307,0.0847,0.192,-0.1611,0.4083,0.4639,2,4,0,Negative,3.3382,154.64585,0.1236,34501,23249592.0,27852373.84179164,26011261.305074982
Luca Muller,2023/24,5,Celtic,Defender,2,29,96849952,18.3887,4,original,841,0.8187,Experienced,1,0,0,0,22,1518,69.0,2,3,6,20,1887,1364,72.3,2,89,44,0.4944,60,39,37,0.1779,0.3557,1.1858,0.5336,0.15,2.0,7.5889,3.5573,2.9051,0,0,0,,0,1.0,0.0,0,3,11794,1,0,3931.3333,11794,667.5251,0.0613,0.0357,0.0975,0.1361,0.35,1,0,2,Positive,1.1462333333333332,0.0,0.1168,23591,50158524.0,93215605.13602404,75992773.0816144
Matheus Savic,2023/24,5,Monaco,Midfielder,3,29,30046631,17.2183,3,original,841,0.8187,Experienced,0,0,0,1,26,2288,88.0,2,6,11,42,2646,1825,69.0,1,17,10,0.5882,13,42,59,0.236,0.4327,1.6521,0.6687,0.1429,1.8333,2.3208,0.5114,2.5529,0,0,0,,0,1.0,0.0,0,2,8084,2,0,4042.0,8084,478.1658,0.1085,0.1145,-0.0035,-0.1229,0.1595,1,2,1,Neutral,1.0738666666666667,0.0,-0.0631999999999999,16170,28713958.0,32188012.90449149,30798390.742694896
Benjamin Lewandowski,2023/24,5,Lens,Midfielder,3,29,19470199,16.7844,2,original,841,0.8187,Experienced,0,0,0,1,19,1235,65.0,2,1,0,7,725,647,89.3,3,49,35,0.7143,149,3,48,0.0729,0.0,0.5101,0.0729,0.1429,0.0,3.7895,10.8583,3.7312,0,0,0,,0,1.0,0.0,0,4,13306,3,0,3326.5,13306,746.2556,0.144,0.0534,0.2674,0.315,0.4767,3,1,1,Positive,1.2680333333333331,0.0,0.2912,26616,30386654.0,17784794.184483513,22825538.510690108
Milan Wagner,2023/24,5,Arsenal,Defender,2,29,205696375,19.1419,4,original,841,0.8187,Experienced,1,0,0,0,32,2304,72.0,2,4,9,38,2196,1903,86.7,3,77,51,0.6623,168,70,43,0.1562,0.3516,1.4844,0.5078,0.1053,2.25,5.7422,6.5625,3.8828,1,34,5,Meniscus injury,34,0.8649,0.2,1,3,7233,2,0,2411.0,7233,444.0924,0.1335,0.0355,0.2833,0.3607,0.5295,2,0,2,Positive,1.4635333333333334,17.06755,0.322,14469,165037920.0,215118162.0475149,195086065.2285089
Matteo Piotrowski,2023/24,5,Lazio,Defender,2,29,20828883,16.8519,2,original,841,0.8187,Experienced,1,0,0,0,27,1971,73.0,2,9,2,78,1896,1230,64.9,1,80,51,0.6375,36,26,19,0.411,0.0913,3.5616,0.5023,0.1154,0.2222,4.8402,1.6438,3.6895,0,0,0,,0,1.0,0.0,0,4,9295,4,0,2323.75,9295,538.4579,0.0,0.2052,-0.3289,0.0,0.1667,0,5,1,Negative,1.3972666666666669,0.0,-0.16445,18594,28656944.0,19532736.93491217,23182420.160947304
Davide Wojcik,2023/24,5,Porto,Midfielder,3,29,74020430,18.1199,4,original,841,0.8187,Experienced,0,0,0,1,34,2244,66.0,2,2,12,6,1877,1546,82.4,2,39,22,0.5641,142,59,45,0.0802,0.4813,0.2406,0.5615,0.3333,6.0,3.9305,5.6952,3.0321,1,12,2,Hip flexor strain,12,0.9444,0.2,1,5,10288,2,2,2057.6,10288,592.6301,0.0532,0.2262,-0.2688,0.1286,0.4836,1,3,1,Negative,1.1978666666666666,6.0278,-0.0701,20581,64353172.0,75650290.07193245,71131444.04315947
Mateo Coulibaly,2023/24,5,Feyenoord,Defender,2,29,62639331,17.9529,4,original,841,0.8187,Experienced,1,0,0,0,9,513,57.0,1,2,3,18,2209,1358,61.5,1,110,57,0.5182,149,38,31,0.3509,0.5263,3.1579,0.8772,0.1111,1.5,25.9649,26.1404,11.5263,3,86,6,Calf muscle strain,258,0.6,0.6,1,3,13109,0,1,4369.6667,13109,734.0953,0.0417,0.2057,-0.2911,0.2722,0.4278,0,2,1,Negative,4.1345,129.2,-0.00945,26221,55609604.0,59195030.078066185,57760860.04683971
Federico Martinez,2023/24,5,PSV Eindhoven,Defender,2,29,26723808,17.1011,2,original,841,0.8187,Experienced,1,0,0,0,30,1770,59.0,2,0,0,4,1429,1336,93.5,3,111,72,0.6486,31,36,26,0.0,0.0,0.2034,0.0,0.0,0.0,7.4746,1.5763,0.5746,0,0,0,,0,1.0,0.0,0,3,8993,2,0,2997.6667,8993,527.764,0.1793,0.1292,0.0438,0.2042,0.3458,2,2,0,Neutral,0.1915333333333333,0.0,0.124,17989,8360816.5,24161956.006695654,17841500.35401739
Andreas Petit,2023/24,5,Tottenham,Forward,4,29,20826202,16.8517,2,original,841,0.8187,Experienced,0,1,0,0,32,2848,89.0,3,20,7,61,1335,1031,77.3,2,13,8,0.6154,92,74,30,0.632,0.2212,1.9277,0.8532,0.3279,0.35,2.7493,2.9073,4.1745,0,0,0,,0,1.0,0.0,0,5,15826,3,0,3165.2,15826,869.4552,0.0868,0.0744,0.0222,0.1767,0.3476,1,2,2,Neutral,1.6759000000000002,0.0,0.09945,31657,39969324.0,22269892.60576462,29349665.56345877
Mohamed Traore,2023/24,5,Feyenoord,Forward,4,29,21199806,16.8695,2,original,841,0.8187,Experienced,0,1,0,0,28,1708,61.0,2,20,10,121,1728,1346,77.9,2,78,31,0.3974,66,20,37,1.0539,0.5269,6.3759,1.5808,0.1653,0.5,5.1639,3.4778,8.4467,1,59,8,Ankle sprain,59,0.7778,0.2,1,3,7263,3,0,2421.0,7263,444.818,0.0536,0.1374,-0.1089,0.405,0.38,1,3,1,Negative,3.3425,29.6111,0.14805,14529,22198846.0,19080979.53346318,20328126.72007791
Richarlison Taylor,2023/24,5,Sevilla,Defender,2,29,1880359,14.447,1,original,841,0.8187,Experienced,1,0,0,0,10,650,65.0,1,7,5,33,868,537,61.9,1,51,28,0.549,91,6,18,0.9692,0.6923,4.5692,1.6615,0.2121,0.7143,7.8923,12.6,10.3569,0,0,0,,0,1.0,0.0,0,3,7909,1,0,2636.3333,7909,473.4493,0.0827,0.1933,-0.1794,0.0028,0.4148,0,2,1,Negative,4.0061333333333335,0.0,-0.0883,15821,11607639.0,1991694.6408546,5838072.28451276
Ousmane Traore,2023/24,5,Olympique Lyon,Defender,2,29,96675502,18.3869,4,original,841,0.8187,Experienced,1,0,0,0,34,2890,85.0,3,2,16,18,950,824,86.8,3,81,56,0.6914,139,41,55,0.0623,0.4983,0.5606,0.5606,0.1111,8.0,3.7993,4.3287,2.7623,1,9,0,Fracture,9,1.0,0.2,1,4,8689,2,0,2172.25,8689,514.4072,0.133,0.1672,0.0417,0.0989,0.4477,2,1,1,Neutral,1.1076333333333337,4.5,0.0703,17382,67827760.0,100732805.23223244,87570787.13933948
Alessandro Alvarez,2023/24,5,Monaco,Forward,4,29,60954643,17.9256,4,original,841,0.8187,Experienced,0,1,0,0,20,1240,62.0,2,11,1,86,1640,1456,88.8,3,6,2,0.3333,72,47,49,0.7984,0.0726,6.2419,0.871,0.1279,0.0909,3.8468,5.2258,7.229,3,58,5,Ankle sprain,174,0.8,0.6,1,4,14877,2,0,3719.25,14877,825.1848,0.256,0.11,0.2682,0.0378,0.264,3,1,0,Positive,2.7,87.1,0.153,29758,59536804.0,61019490.00838872,60426416.00503323
Rodrygo Coulibaly,2023/24,5,Benfica,Midfielder,3,29,186317370,19.043,4,original,841,0.8187,Experienced,0,0,0,1,27,1782,66.0,2,5,1,22,2261,1530,67.7,1,29,20,0.6897,143,78,44,0.2525,0.0505,1.1111,0.303,0.2273,0.2,5.404,7.2222,3.5808,0,0,0,,0,1.0,0.0,0,5,13296,2,1,2659.2,13296,743.5671,0.2002,0.1064,0.0373,0.2383,0.2967,3,2,0,Neutral,1.2946,0.0,0.1378,26597,148766784.0,188443096.1836704,172572573.71020222
Gabriel Andersen,2023/24,5,Braga,Forward,4,29,73194638,18.1086,4,original,841,0.8187,Experienced,0,1,0,0,35,3150,90.0,3,17,3,109,512,328,64.1,1,21,16,0.7619,122,44,19,0.4857,0.0857,3.1143,0.5714,0.156,0.1765,1.8571,3.4857,4.2314,3,148,7,Back injury,444,0.8333,0.6,1,3,9171,3,0,3057.0,9171,528.5111,0.0456,0.1664,-0.2151,0.1,0.3,1,3,1,Negative,1.600933333333333,222.08335,-0.05755,18345,63002372.0,67843787.18013136,65907222.30807882
Robert Wozniak,2023/24,5,Moreirense,Forward,4,29,109019932,18.507,4,original,841,0.8187,Experienced,0,1,0,0,24,1272,53.0,2,14,9,103,905,767,84.8,2,8,5,0.625,30,28,8,0.9906,0.6368,7.2877,1.6274,0.1359,0.6429,2.5472,2.1226,8.5259,3,83,10,Abdominal problems,249,0.7059,0.6,1,4,8137,2,1,2034.25,8137,489.6224,0.176,0.064,0.1588,0.2208,0.3875,2,0,2,Positive,3.3844333333333334,124.64705,0.1898,16278,104819688.0,104861297.38636068,104844654.4318164
Sergio Bruno,2023/24,5,Moreirense,Defender,2,29,27610199,17.1337,2,original,841,0.8187,Experienced,1,0,0,0,10,890,89.0,1,3,2,15,733,691,94.3,3,59,39,0.661,200,14,4,0.3034,0.2022,1.5169,0.5056,0.2,0.6667,7.382,20.2247,8.1404,0,0,0,,0,1.0,0.0,0,1,2066,1,0,2066.0,2066,193.0681,0.3423,0.0647,0.3846,0.0861,0.3627,2,1,0,Positive,2.882,0.0,0.23535,4133,32831228.0,29084153.83083145,30582983.298498865
Andrea Pedersen,2023/24,5,Barcelona,Midfielder,3,29,6982490,15.7589,1,original,841,0.8187,Experienced,0,0,0,1,31,2232,72.0,2,1,6,3,2902,2263,78.0,2,12,7,0.5833,64,5,4,0.0403,0.2419,0.121,0.2823,0.3333,6.0,0.6855,2.5806,1.4395,3,103,6,Knee ligament injury,309,0.8378,0.6,1,4,10668,2,0,2667.0,10668,598.6663,0.1967,0.121,0.1127,0.1625,0.504,2,2,0,Positive,0.5739,154.5811,0.1376,21340,12651905.0,7673432.377196234,9664821.42631774
