player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,lstm_pred
Benjamin Sanchez,2023/24,5,AC Milan,Defender,2,29,66808901.0,18.0173,4,original,841,0.8187,Experienced,1,0,0,0,25,1775,71.0,2,10,8,30,1229,824,67.1,1,116,82,0.7069,113,28,58,0.507,0.4056,1.5211,0.9127,0.3333,0.8,7.3014,5.7296,4.8118,1,34,4,Hip flexor strain,34,0.8621,0.2,1,4,12734,2,0,3183.5,12734.0,712.3928,0.2115,0.1705,-0.0072,0.0796,0.5983,2,2,0,Neutral,65328276.75830227
Benjamin Silva,2022/23,4,Inter Milan,Midfielder,3,28,104413974.0,18.4639,4,original,784,0.8607,Experienced,0,0,0,1,24,2112,88.0,2,2,9,18,507,308,60.8,1,13,6,0.4615,165,56,51,0.0852,0.3835,0.767,0.4688,0.1111,4.5,2.9403,7.0312,3.5156,1,50,1,unknown injury,50,0.96,0.25,1,2,6615,1,0,3307.5,6615.0,403.4912,0.108,0.165,-0.1957,-0.2333,0.0667,1,2,0,Negative,105302213.60261261
Benjamin Silva,2023/24,5,Inter Milan,Midfielder,3,29,104413974.0,18.4639,4,original,841,0.8187,Experienced,0,0,0,1,24,2112,88.0,2,2,9,18,507,308,60.8,1,13,6,0.4615,165,56,51,0.0852,0.3835,0.767,0.4688,0.1111,4.5,2.9403,7.0312,3.5156,1,50,1,unknown injury,50,0.96,0.2,1,2,6615,1,0,3307.5,6615.0,403.9912,0.0613,0.089,0.007,-0.1417,0.1278,1,1,1,Neutral,105349460.85615247
Benjamin Sousa,2022/23,4,Roma,Defender,2,28,6457107.0,15.6807,1,original,784,0.8607,Experienced,1,0,0,0,14,1064,76.0,2,4,5,25,2441,1957,80.2,2,77,57,0.7403,87,6,2,0.3383,0.4229,2.1147,0.7613,0.16,1.25,7.0207,7.359,5.1259,0,0,0,,0,1.0,0.0,0,5,10520,2,0,2104.0,10520.0,604.1103,0.1852,0.119,0.0941,0.1052,0.2136,2,1,2,Positive,6411522.559264416
Benjamin Sousa,2023/24,5,Roma,Defender,2,29,6457107.0,15.6807,1,original,841,0.8187,Experienced,1,0,0,0,14,1064,76.0,2,4,5,25,2441,1957,80.2,2,77,57,0.7403,87,6,2,0.3383,0.4229,2.1147,0.7613,0.16,1.25,7.0207,7.359,5.1259,0,0,0,,0,1.0,0.0,0,5,10520,2,0,2104.0,10520.0,604.1103,0.2226,0.0982,0.1958,0.46,0.585,3,2,0,Positive,6686008.92914122
Benjamin Taylor,2022/23,4,Bayern Munich,Defender,2,28,51985239.0,17.7665,3,original,784,0.8607,Experienced,1,0,0,0,12,960,80.0,1,0,3,3,1424,1201,84.4,2,119,52,0.437,176,45,31,0.0,0.2812,0.2812,0.2812,0.0,3.0,15.375,16.5,5.6531,2,46,5,Calf muscle strain,92,0.7059,0.5,1,3,8442,3,0,2814.0,8442.0,499.962,0.0,0.1074,-0.1645,0.1933,0.3067,0,2,3,Negative,50638649.225751035
Benjamin Taylor,2023/24,5,Bayern Munich,Defender,2,29,51985239.0,17.7665,3,original,841,0.8187,Experienced,1,0,0,0,12,960,80.0,1,0,3,3,1424,1201,84.4,2,119,52,0.437,176,45,31,0.0,0.2812,0.2812,0.2812,0.0,3.0,15.375,16.5,5.6531,2,46,5,Calf muscle strain,92,0.7059,0.4,1,3,8442,3,0,2814.0,8442.0,500.962,0.226,0.0922,0.2891,0.4186,0.5002,4,1,0,Positive,51250344.155081235
Benjamin Thomas,2022/23,4,Celtic,Defender,2,28,208880241.0,19.1573,4,original,784,0.8607,Experienced,1,0,0,0,4,228,57.0,1,2,1,16,1371,1043,76.1,2,59,30,0.5085,13,66,57,0.7895,0.3947,6.3158,1.1842,0.125,0.5,49.3421,5.1316,7.8553,3,157,16,Achilles tendon injury,471,0.2,0.75,1,5,8942,4,0,1788.4,8942.0,523.5274,0.1917,0.142,0.2225,0.3657,0.5419,4,2,0,Positive,208188796.84261465
Benjamin Thomas,2023/24,5,Celtic,Defender,2,29,208880241.0,19.1573,4,original,841,0.8187,Experienced,1,0,0,0,4,228,57.0,1,2,1,16,1371,1043,76.1,2,59,30,0.5085,13,66,57,0.7895,0.3947,6.3158,1.1842,0.125,0.5,49.3421,5.1316,7.8553,3,157,16,Achilles tendon injury,471,0.2,0.6,1,5,8942,4,0,1788.4,8942.0,525.0274,0.1025,0.158,-0.0734,0.3764,0.4647,1,4,1,Negative,209328310.04684556
Benjamin Wagner,2022/23,4,Marseille,Defender,2,28,35372712.0,17.3815,3,original,784,0.8607,Experienced,1,0,0,0,30,1830,61.0,2,3,2,22,1446,1285,88.9,3,94,60,0.6383,55,41,9,0.1475,0.0984,1.082,0.2459,0.1364,0.6667,6.6393,2.7049,1.9918,0,0,0,,0,1.0,0.0,0,4,6787,2,1,1696.75,6787.0,418.7706,0.2315,0.1395,0.1499,0.1315,0.267,2,1,1,Positive,38499752.67082042
Benjamin Wagner,2023/24,5,Marseille,Defender,2,29,35372712.0,17.3815,3,original,841,0.8187,Experienced,1,0,0,0,30,1830,61.0,2,3,2,22,1446,1285,88.9,3,94,60,0.6383,55,41,9,0.1475,0.0984,1.082,0.2459,0.1364,0.6667,6.6393,2.7049,1.9918,0,0,0,,0,1.0,0.0,0,4,6787,2,1,1696.75,6787.0,418.7706,0.1475,0.1648,0.0297,0.1982,0.1795,2,2,0,Neutral,37420810.15352713
Borja Iglesias Quintas,2022/23,4,Real Betis,Midfielder,3,28,4800000.0,15.3841,1,estimated,784,0.8607,Experienced,0,0,0,1,1,81,81.0,1,1,0,2,26,19,73.1,2,4,0,0.0,4,1,1,1.1111,0.0,2.2222,1.1111,0.5,0.0,5.5556,4.4444,5.7778,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.3649,0.0,0.0533,-0.0905,-0.0667,0.2333,0,1,2,Negative,9000000.0
Borja Iglesias Quintas,2023/24,5,Real Betis,Midfielder,3,29,4800000.0,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,1,81,81.0,1,1,0,2,26,19,73.1,2,4,0,0.0,4,1,1,1.1111,0.0,2.2222,1.1111,0.5,0.0,5.5556,4.4444,5.7778,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.3649,0.076,0.0993,-0.0654,-0.0667,0.2333,1,1,1,Negative,7600000.0
Borja Sainz Eguskiza,2022/23,4,Deportivo Alavés,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,10,10.0,1,0,0,0,3,2,66.7,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.4136,0.22,0.165,0.0332,-0.0389,0.2167,1,1,1,Neutral,7500000.0
Borja Sainz Eguskiza,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,10,10.0,1,0,0,0,3,2,66.7,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.4136,0.0,0.0533,-0.0905,-0.0667,0.2333,0,1,2,Negative,6333333.333333333
Brais Méndez Portela,2022/23,4,Celta Vigo,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,45,39,86.7,3,5,2,0.4,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.3136,0.0417,0.1773,-0.2747,0.2306,0.3278,0,2,1,Negative,7500000.0
Brais Méndez Portela,2023/24,5,Celta Vigo,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,45,39,86.7,3,5,2,0.4,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.3136,0.0417,0.1863,-0.2395,-0.0611,0.1278,0,2,1,Negative,6333333.333333333
Bruno Bernard,2022/23,4,Feyenoord,Midfielder,3,28,59489335.0,17.9013,3,original,784,0.8607,Experienced,0,0,0,1,25,1800,72.0,2,5,7,48,2842,2631,92.6,3,27,16,0.5926,125,36,8,0.25,0.35,2.4,0.6,0.1042,1.4,3.15,6.25,4.525,2,61,0,Achilles tendon injury,122,1.0,0.5,1,4,8321,2,1,2080.25,8321.0,496.4201,0.0,0.1902,-0.3566,0.2358,0.729,0,3,1,Negative,57786015.843182124
Bruno Bernard,2023/24,5,Feyenoord,Midfielder,3,29,59489335.0,17.9013,3,original,841,0.8187,Experienced,0,0,0,1,25,1800,72.0,2,5,7,48,2842,2631,92.6,3,27,16,0.5926,125,36,8,0.25,0.35,2.4,0.6,0.1042,1.4,3.15,6.25,4.525,2,61,0,Achilles tendon injury,122,1.0,0.4,1,4,8321,2,1,2080.25,8321.0,497.4201,0.0,0.186,-0.3275,0.125,0.3625,0,3,1,Negative,56872336.4781084
Bruno Gomez,2022/23,4,Rangers,Forward,4,28,26315451.0,17.0857,2,original,784,0.8607,Experienced,0,1,0,0,26,1612,62.0,2,14,12,79,2333,2188,93.8,3,57,26,0.4561,5,16,46,0.7816,0.67,4.4107,1.4516,0.1772,0.8571,4.0757,0.2792,5.9739,2,73,4,Thigh muscle strain,146,0.8667,0.5,1,4,8263,3,0,2065.75,8263.0,493.7556,0.14,0.0762,0.1927,0.1302,0.3112,2,1,2,Positive,21437495.129208613
Bruno Gomez,2023/24,5,Rangers,Forward,4,29,26315451.0,17.0857,2,original,841,0.8187,Experienced,0,1,0,0,26,1612,62.0,2,14,12,79,2333,2188,93.8,3,57,26,0.4561,5,16,46,0.7816,0.67,4.4107,1.4516,0.1772,0.8571,4.0757,0.2792,5.9739,2,73,4,Thigh muscle strain,146,0.8667,0.4,1,4,8263,3,0,2065.75,8263.0,494.7556,0.0456,0.0744,-0.0685,0.235,0.36,1,2,2,Negative,21451811.704257283
Bruno González Cabrera,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,15,12,80.0,2,5,0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.4036,0.1587,0.14,0.0212,0.1694,0.5815,1,1,1,Neutral,7500000.0
Bruno González Cabrera,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,15,12,80.0,2,5,0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.4036,0.0,0.1343,-0.179,-0.025,0.4648,0,2,1,Negative,6333333.333333333
Bruno Kone,2022/23,4,Nice,Defender,2,28,31414239.0,17.2628,3,original,784,0.8607,Experienced,1,0,0,0,10,650,65.0,1,5,5,31,735,636,86.6,3,70,43,0.6143,81,30,29,0.6923,0.6923,4.2923,1.3846,0.1613,1.0,13.8462,11.2154,8.9723,2,30,4,Concussion,60,0.7143,0.5,1,2,5987,2,0,2993.5,5987.0,381.8854,0.067,0.1275,-0.0675,0.2938,0.45,1,2,1,Negative,30216389.008753393
Bruno Kone,2023/24,5,Nice,Defender,2,29,31414239.0,17.2628,3,original,841,0.8187,Experienced,1,0,0,0,10,650,65.0,1,5,5,31,735,636,86.6,3,70,43,0.6143,81,30,29,0.6923,0.6923,4.2923,1.3846,0.1613,1.0,13.8462,11.2154,8.9723,2,30,4,Concussion,60,0.7143,0.4,1,2,5987,2,0,2993.5,5987.0,382.8854,0.124,0.0695,0.147,0.4125,0.45,2,1,1,Positive,31252056.839110482
Bruno Martins,2022/23,4,RB Leipzig,Forward,4,28,52117809.0,17.769,3,original,784,0.8607,Experienced,0,1,0,0,31,2139,69.0,2,11,3,68,1242,952,76.7,2,34,25,0.7353,21,36,38,0.4628,0.1262,2.8612,0.5891,0.1618,0.2727,2.9453,0.8836,3.3366,1,30,2,Concussion,30,0.9394,0.25,1,1,800,1,0,800.0,800.0,115.7499,0.2267,0.1283,0.0986,0.0367,0.685,2,1,0,Positive,53317845.996922396
Bruno Martins,2023/24,5,RB Leipzig,Forward,4,29,52117809.0,17.769,3,original,841,0.8187,Experienced,0,1,0,0,31,2139,69.0,2,11,3,68,1242,952,76.7,2,34,25,0.7353,21,36,38,0.4628,0.1262,2.8612,0.5891,0.1618,0.2727,2.9453,0.8836,3.3366,1,30,2,Concussion,30,0.9394,0.2,1,1,800,1,0,800.0,800.0,116.2499,0.0,0.1817,-0.3517,-0.2967,0.3183,0,2,1,Negative,54276169.2699584
Bruno Pereira,2022/23,4,Lazio,Defender,2,28,61022670.0,17.9268,4,original,784,0.8607,Experienced,1,0,0,0,26,1170,45.0,2,1,4,7,2320,1501,64.7,1,118,61,0.5169,76,28,13,0.0769,0.3077,0.5385,0.3846,0.1429,4.0,11.2308,5.8462,2.8692,2,34,1,Knee injury,68,0.963,0.5,1,4,11125,3,1,2781.25,11125.0,625.6322,0.123,0.1028,0.0379,0.0517,0.1976,1,3,1,Neutral,57756583.068005554
Bruno Pereira,2023/24,5,Lazio,Defender,2,29,61022670.0,17.9268,4,original,841,0.8187,Experienced,1,0,0,0,26,1170,45.0,2,1,4,7,2320,1501,64.7,1,118,61,0.5169,76,28,13,0.0769,0.3077,0.5385,0.3846,0.1429,4.0,11.2308,5.8462,2.8692,2,34,1,Knee injury,68,0.963,0.4,1,4,11125,3,1,2781.25,11125.0,626.6322,0.1524,0.0284,0.2928,0.3886,0.5236,3,0,2,Positive,57359143.84483602
Bruno Piotrowski,2022/23,4,Borussia Dortmund,Midfielder,3,28,44989556.0,17.6219,3,original,784,0.8607,Experienced,0,0,0,1,37,3256,88.0,3,10,11,32,1348,1205,89.4,3,48,38,0.7917,160,68,53,0.2764,0.3041,0.8845,0.5805,0.3125,1.1,3.2064,4.4226,3.2064,1,23,1,Calf muscle strain,23,0.9737,0.25,1,2,7957,2,0,3978.5,7957.0,477.0919,0.2202,0.084,0.3019,0.2253,0.3515,2,1,1,Positive,43721852.12659932
Bruno Piotrowski,2023/24,5,Borussia Dortmund,Midfielder,3,29,44989556.0,17.6219,3,original,841,0.8187,Experienced,0,0,0,1,37,3256,88.0,3,10,11,32,1348,1205,89.4,3,48,38,0.7917,160,68,53,0.2764,0.3041,0.8845,0.5805,0.3125,1.1,3.2064,4.4226,3.2064,1,23,1,Calf muscle strain,23,0.9737,0.2,1,2,7957,2,0,3978.5,7957.0,477.5919,0.081,0.1855,-0.2788,-0.2225,0.2388,1,3,0,Negative,43847429.77659904
Bruno Thomas,2022/23,4,Vitoria,Midfielder,3,28,19714802.0,16.7969,2,original,784,0.8607,Experienced,0,0,0,1,16,1168,73.0,2,9,4,79,1158,911,78.7,2,44,34,0.7727,200,60,57,0.6935,0.3082,6.0873,1.0017,0.1139,0.4444,8.0137,15.411,10.3639,2,72,3,Concussion,144,0.8421,0.5,1,3,12519,3,0,4173.0,12519.0,707.9101,0.1028,0.1444,-0.0126,0.2969,0.4658,1,2,2,Neutral,14773413.329212053
Bruno Thomas,2023/24,5,Vitoria,Midfielder,3,29,19714802.0,16.7969,2,original,841,0.8187,Experienced,0,0,0,1,16,1168,73.0,2,9,4,79,1158,911,78.7,2,44,34,0.7727,200,60,57,0.6935,0.3082,6.0873,1.0017,0.1139,0.4444,8.0137,15.411,10.3639,2,72,3,Concussion,144,0.8421,0.4,1,3,12519,3,0,4173.0,12519.0,708.9101,0.0532,0.1836,-0.1287,-0.0114,0.1236,1,3,1,Negative,13472413.284351507
Bukayo Christensen,2022/23,4,Manchester United,Defender,2,28,61854881.0,17.9403,4,original,784,0.8607,Experienced,1,0,0,0,7,588,84.0,1,4,0,28,2277,1450,63.7,1,85,38,0.4471,52,46,10,0.6122,0.0,4.2857,0.6122,0.1429,0.0,20.051,7.9592,6.3673,0,0,0,,0,1.0,0.0,0,3,2070,1,1,690.0,2070.0,183.0416,0.282,0.0,0.4018,0.0028,0.4127,2,0,1,Positive,65674196.75833058
Bukayo Christensen,2023/24,5,Manchester United,Defender,2,29,61854881.0,17.9403,4,original,841,0.8187,Experienced,1,0,0,0,7,588,84.0,1,4,0,28,2277,1450,63.7,1,85,38,0.4471,52,46,10,0.6122,0.0,4.2857,0.6122,0.1429,0.0,20.051,7.9592,6.3673,0,0,0,,0,1.0,0.0,0,3,2070,1,1,690.0,2070.0,183.0416,0.1453,0.0357,0.2314,0.2194,0.475,2,0,1,Positive,64261460.06241593
Bukayo Fernandez,2022/23,4,Roma,Forward,4,28,8563824.0,15.9631,1,original,784,0.8607,Experienced,0,1,0,0,26,1872,72.0,2,15,6,45,2386,1598,67.0,1,52,40,0.7692,82,67,12,0.7212,0.2885,2.1635,1.0096,0.3333,0.4,5.7212,3.9423,5.0048,1,50,0,Knee ligament injury,50,1.0,0.25,1,1,1651,0,0,1651.0,1651.0,154.5833,0.0613,0.1153,-0.0012,-0.1417,0.1278,1,1,1,Neutral,19047631.191499818
Bukayo Fernandez,2023/24,5,Roma,Forward,4,29,8563824.0,15.9631,1,original,841,0.8187,Experienced,0,1,0,0,26,1872,72.0,2,15,6,45,2386,1598,67.0,1,52,40,0.7692,82,67,12,0.7212,0.2885,2.1635,1.0096,0.3333,0.4,5.7212,3.9423,5.0048,1,50,0,Knee ligament injury,50,1.0,0.2,1,1,1651,0,0,1651.0,1651.0,155.0833,0.0,0.218,-0.3477,0.3833,0.5315,0,3,0,Negative,17563735.166045878
Bukayo Moreau,2022/23,4,Boavista,Defender,2,28,40950735.0,17.5279,3,original,784,0.8607,Experienced,1,0,0,0,8,592,74.0,1,2,1,22,2258,2084,92.3,3,118,80,0.678,79,15,40,0.3041,0.152,3.3446,0.4561,0.0909,0.5,20.2196,12.0101,6.4916,1,9,1,Abdominal problems,9,0.8889,0.25,1,5,12810,3,1,2562.0,12810.0,724.9275,0.0648,0.1488,-0.194,0.2667,0.4233,1,3,1,Negative,39027800.97485351
Bukayo Moreau,2023/24,5,Boavista,Defender,2,29,40950735.0,17.5279,3,original,841,0.8187,Experienced,1,0,0,0,8,592,74.0,1,2,1,22,2258,2084,92.3,3,118,80,0.678,79,15,40,0.3041,0.152,3.3446,0.4561,0.0909,0.5,20.2196,12.0101,6.4916,1,9,1,Abdominal problems,9,0.8889,0.2,1,5,12810,3,1,2562.0,12810.0,725.4275,0.104,0.134,-0.0279,0.285,0.435,2,3,0,Neutral,39123923.942140244
Bukayo Muller,2022/23,4,Lazio,Defender,2,28,68494148.0,18.0423,4,original,784,0.8607,Experienced,1,0,0,0,5,375,75.0,1,3,2,19,2622,1625,62.0,1,69,29,0.4203,118,57,2,0.72,0.48,4.56,1.2,0.1579,0.6667,30.24,28.32,13.896,0,0,0,,0,1.0,0.0,0,2,2926,1,0,1463.0,2926.0,236.8285,0.0,0.1633,-0.2673,0.3417,0.3,0,2,1,Negative,71198335.41869405
Bukayo Muller,2023/24,5,Lazio,Defender,2,29,68494148.0,18.0423,4,original,841,0.8187,Experienced,1,0,0,0,5,375,75.0,1,3,2,19,2622,1625,62.0,1,69,29,0.4203,118,57,2,0.72,0.48,4.56,1.2,0.1579,0.6667,30.24,28.32,13.896,0,0,0,,0,1.0,0.0,0,2,2926,1,0,1463.0,2926.0,236.8285,0.108,0.17,-0.1961,0.0583,0.2667,1,2,0,Negative,71176208.80691263
Bukayo Rodrigues,2022/23,4,Atletico Madrid,Defender,2,28,34580159.0,17.3588,3,original,784,0.8607,Experienced,1,0,0,0,1,81,81.0,1,0,0,3,1608,1083,67.4,1,120,79,0.6583,131,18,10,0.0,0.0,3.3333,0.0,0.0,0.0,153.3333,145.5556,45.3333,1,8,0,Fracture,8,1.0,0.25,1,1,1831,1,0,1831.0,1831.0,226.9876,0.0603,0.1353,-0.151,0.3083,0.3833,0,2,1,Negative,31076486.191006605
Bukayo Rodrigues,2023/24,5,Atletico Madrid,Defender,2,29,34580159.0,17.3588,3,original,841,0.8187,Experienced,1,0,0,0,1,81,81.0,1,0,0,3,1608,1083,67.4,1,120,79,0.6583,131,18,10,0.0,0.0,3.3333,0.0,0.0,0.0,153.3333,145.5556,45.3333,1,8,0,Fracture,8,1.0,0.2,1,1,1831,1,0,1831.0,1831.0,227.4876,0.1907,0.165,0.0061,-0.0389,0.1833,1,1,1,Neutral,30480761.855724577
Bukayo Wojcik,2022/23,4,Braga,Defender,2,28,20191005.0,16.8207,2,original,784,0.8607,Experienced,1,0,0,0,6,468,78.0,1,4,0,23,2783,2393,86.0,3,90,38,0.4222,162,69,51,0.7692,0.0,4.4231,0.7692,0.1739,0.0,30.5769,31.1538,13.8654,2,43,2,Ankle sprain,86,0.75,0.5,1,4,10100,4,0,2525.0,10100.0,593.9896,0.2298,0.1028,0.2065,0.4208,0.5369,4,2,0,Positive,14009875.439345887
Bukayo Wojcik,2023/24,5,Braga,Defender,2,29,20191005.0,16.8207,2,original,841,0.8187,Experienced,1,0,0,0,6,468,78.0,1,4,0,23,2783,2393,86.0,3,90,38,0.4222,162,69,51,0.7692,0.0,4.4231,0.7692,0.1739,0.0,30.5769,31.1538,13.8654,2,43,2,Ankle sprain,86,0.75,0.4,1,4,10100,4,0,2525.0,10100.0,594.9896,0.0723,0.062,0.0185,0.2861,0.4008,1,2,3,Neutral,14442683.467247048
Carles Aleña Castillo,2022/23,4,Getafe,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,3,93,31.0,1,0,0,1,52,45,86.5,3,1,0,0.0,1,1,4,0.0,0.0,0.9677,0.0,0.0,0.0,1.9355,0.9677,0.7742,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.5149,0.0887,0.0473,0.1584,0.1476,0.3726,1,0,2,Positive,7500000.0
Carles Aleña Castillo,2023/24,5,Getafe,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,3,93,31.0,1,0,0,1,52,45,86.5,3,1,0,0.0,1,1,4,0.0,0.0,0.9677,0.0,0.0,0.0,1.9355,0.9677,0.7742,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.5149,0.076,0.0,0.1102,0.1,0.4,1,0,2,Positive,6333333.333333333
Carlos Arturo Bacca Ahumada,2022/23,4,Villarreal,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,7,7.0,1,0,0,0,3,2,66.7,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.4136,0.1497,0.1773,-0.1614,0.2306,0.3278,1,2,0,Negative,7500000.0
Carlos Arturo Bacca Ahumada,2023/24,5,Villarreal,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,7,7.0,1,0,0,0,3,2,66.7,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.4136,0.0,0.1253,-0.2142,0.2667,0.6648,0,2,1,Negative,6333333.333333333
Carlos Christensen,2022/23,4,Manchester United,Defender,2,28,61054225.0,17.9273,4,original,784,0.8607,Experienced,1,0,0,0,14,1176,84.0,2,6,6,23,1632,1299,79.6,2,86,41,0.4767,163,25,44,0.4592,0.4592,1.7602,0.9184,0.2609,1.0,8.4949,12.4745,6.9184,2,36,5,Cartilage damage,72,0.7368,0.5,1,1,3621,1,0,3621.0,3621.0,259.8463,0.0417,0.1067,-0.1409,0.2167,0.35,0,1,2,Negative,63420225.269017965
Carlos Christensen,2023/24,5,Manchester United,Defender,2,29,61054225.0,17.9273,4,original,841,0.8187,Experienced,1,0,0,0,14,1176,84.0,2,6,6,23,1632,1299,79.6,2,86,41,0.4767,163,25,44,0.4592,0.4592,1.7602,0.9184,0.2609,1.0,8.4949,12.4745,6.9184,2,36,5,Cartilage damage,72,0.7368,0.4,1,1,3621,1,0,3621.0,3621.0,260.8463,0.1373,0.194,-0.2542,-0.2967,0.3517,1,2,0,Negative,64044648.477006584
Carlos Clerc Martínez,2022/23,4,Levante UD,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,35,29,82.9,2,4,1,0.25,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.7236,0.1363,0.0647,0.093,0.1833,0.35,1,1,1,Positive,7500000.0
Carlos Clerc Martínez,2023/24,5,Levante UD,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,35,29,82.9,2,4,1,0.25,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.7236,0.1967,0.1793,0.0352,0.2143,0.4726,2,1,0,Neutral,6333333.333333333
Carlos Domínguez Cáceres,2022/23,4,Celta Vigo,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,35,26,74.3,2,1,0,0.0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.6936,0.1363,0.0647,0.093,0.1833,0.35,1,1,1,Positive,7500000.0
Carlos Domínguez Cáceres,2023/24,5,Celta Vigo,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,35,26,74.3,2,1,0,0.0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.6936,0.2133,0.0993,0.0751,-0.0667,0.2667,2,1,0,Positive,6333333.333333333
Carlos Fernández Luna,2022/23,4,Sevilla,Midfielder,3,28,4800000.0,15.3841,1,estimated,784,0.8607,Experienced,0,0,0,1,2,26,13.0,1,0,1,1,9,7,77.8,2,1,0,0.0,0,0,4,0.0,3.4615,3.4615,3.4615,0.0,1.0,3.4615,0.0,8.6538,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,82.089,0.1447,0.0547,0.181,0.0444,0.6108,1,1,1,Positive,9000000.0
